transaction_id,timestamp,customer_id,account_id,amount,currency,transaction_type,channel,country_of_residence,counterparty_account_id,counterparty_country,customer_segment,kyc_risk_level,is_pep,on_sanctions_list,model_risk_score,tx_count_24h,total_amount_24h,tx_count_7d,total_amount_7d,unique_counterparties_30d
T000000139,2025-11-28T07:02:41Z,C000047,AC00000027,58236,EUR,SWIFT_IN,BRANCH,PL,CP00000079,DE,RETAIL_PREMIUM,HIGH,False,False,0.84,1,91416,2,205590,6
T000000140,2025-12-03T05:51:28Z,C000032,AC00000012,188,USD,SEPA_CREDIT,MOBILE,PL,CP00000031,UA,RETAIL_STANDARD,LOW,False,False,0.18,0,188,5,206,1
T000000141,2025-11-26T02:33:42Z,C000024,AC00000004,2048,USD,CARD_POS,MOBILE,PL,CP00000248,US,RETAIL_PREMIUM,MEDIUM,False,False,0.01,0,2048,0,4227,4
T000000142,2025-12-01T01:38:08Z,C000012,AC00000007,2474,PLN,SEPA_CREDIT,MOBILE,PL,CP00000269,DE,RETAIL_PREMIUM,HIGH,False,False,0.58,18,46665,44,207455,13
T000000143,2025-12-01T18:10:55Z,C000020,AC00000044,1710,PLN,INTERNAL,MOBILE,PL,CP00000017,PL,RETAIL_STANDARD,LOW,False,False,0.13,3,5130,6,10800,1
T000000144,2025-12-04T22:01:12Z,C000037,AC00000007,915,USD,INTERNAL,INTERNET,PL,CP00000022,DE,RETAIL_STANDARD,LOW,False,False,0.23,3,2745,5,3000,1
T000000145,2025-12-09T17:30:04Z,C000038,AC00000010,1275,USD,INTERNAL,POS,PL,CP00000204,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.19,1,1275,5,1888,4
T000000146,2025-12-01T12:48:51Z,C000033,AC00000048,1840,EUR,INTERNAL,INTERNET,PL,CP00000028,PL,RETAIL_PREMIUM,LOW,False,False,0.16,1,1840,1,3093,5
T000000147,2025-11-24T03:49:16Z,C000015,AC00000023,2021,USD,CARD_POS,MOBILE,PL,CP00000193,GB,RETAIL_STANDARD,HIGH,False,False,0.39,30,50582,79,145986,12
T000000148,2025-11-29T15:34:33Z,C000048,AC00000025,1249,EUR,INTERNAL,MOBILE,PL,CP00000185,PL,RETAIL_STANDARD,MEDIUM,False,False,0.56,6,8821,44,27166,13
T000000149,2025-11-26T00:48:55Z,C000007,AC00000002,27198,PLN,SWIFT_OUT,INTERNET,PL,CP00000182,UA,SME,HIGH,False,False,0.55,2,62435,2,120984,7
T000000150,2025-11-13T12:15:44Z,C000011,AC00000028,2033,EUR,INTERNAL,POS,PL,CP00000216,NL,RETAIL_PREMIUM,LOW,False,False,0.12,0,2033,2,3056,2
T000000151,2025-11-10T00:21:56Z,C000022,AC00000040,1421,EUR,SEPA_CREDIT,INTERNET,PL,CP00000169,GB,RETAIL_STANDARD,MEDIUM,False,False,0.09,3,4263,8,12569,2
T000000152,2025-12-09T21:34:42Z,C000019,AC00000048,1801,USD,CASH_OUT,BRANCH,PL,CP00000252,UA,RETAIL_STANDARD,MEDIUM,False,False,0.82,17,31546,54,166120,7
T000000153,2025-12-10T02:45:57Z,C000046,AC00000014,105811,EUR,SEPA_CREDIT,BRANCH,PL,CP00000150,AE,SME,HIGH,False,False,0.79,0,235794,3,591717,3
T000000154,2025-11-12T02:18:32Z,C000039,AC00000031,4650,USD,CARD_POS,MOBILE,PL,CP00000206,UA,RETAIL_STANDARD,MEDIUM,False,False,0.69,32,151397,92,742645,22
T000000155,2025-11-30T08:15:56Z,C000003,AC00000037,1408,USD,CARD_POS,POS,PL,CP00000205,AE,RETAIL_STANDARD,MEDIUM,False,False,0.1,3,4224,3,4313,3
T000000156,2025-12-01T07:23:19Z,C000045,AC00000033,2027,PLN,CARD_POS,POS,PL,CP00000177,PL,RETAIL_STANDARD,MEDIUM,False,False,0.08,0,2027,2,3713,1
T000000157,2025-11-16T04:55:55Z,C000031,AC00000023,2903,EUR,INTERNAL,MOBILE,PL,CP00000050,GB,RETAIL_STANDARD,MEDIUM,False,False,0.17,3,8709,5,9879,1
T000000158,2025-11-14T18:50:22Z,C000034,AC00000012,88380,USD,SWIFT_OUT,BRANCH,PL,CP00000082,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.89,3,215443,4,580970,3
T000000159,2025-11-23T00:06:57Z,C000001,AC00000046,2932,PLN,CARD_POS,INTERNET,PL,CP00000106,NL,RETAIL_PREMIUM,LOW,False,False,0.12,0,2932,4,3528,5
T000000160,2025-12-07T03:46:49Z,C000034,AC00000041,2553,EUR,SEPA_CREDIT,POS,PL,CP00000306,GB,RETAIL_STANDARD,MEDIUM,False,False,0.23,3,7659,7,9408,3
T000000161,2025-11-30T14:50:08Z,C000021,AC00000008,38992,PLN,SEPA_CREDIT,BRANCH,PL,CP00000157,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.7,2,79549,6,165676,3
T000000162,2025-12-08T16:15:58Z,C000036,AC00000011,14261,EUR,SWIFT_OUT,BRANCH,PL,CP00000148,DE,RETAIL_PREMIUM,HIGH,True,False,0.91,2,26268,11,42922,8
T000000163,2025-11-26T09:44:11Z,C000032,AC00000027,1654,USD,CASH_IN,ATM,PL,CP00000252,GB,RETAIL_STANDARD,HIGH,False,False,0.61,36,64161,66,149538,1
T000000164,2025-12-04T02:36:34Z,C000037,AC00000048,513,EUR,INTERNAL,MOBILE,PL,CP00000282,UA,RETAIL_PREMIUM,LOW,False,False,0.25,0,513,2,1308,3
T000000165,2025-12-06T09:45:30Z,C000049,AC00000016,1126,EUR,CARD_POS,MOBILE,PL,CP00000017,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.05,2,2252,2,4229,1
T000000166,2025-11-15T17:29:36Z,C000052,AC00000004,1201,USD,SEPA_CREDIT,POS,PL,CP00000180,UA,RETAIL_PREMIUM,LOW,False,False,0.04,1,1201,3,3552,3
T000000167,2025-11-22T12:07:02Z,C000018,AC00000056,1587,USD,SEPA_CREDIT,MOBILE,PL,CP00000065,US,RETAIL_PREMIUM,HIGH,False,False,0.53,21,28611,51,128333,17
T000000168,2025-12-04T13:20:54Z,C000026,AC00000033,1561,USD,INTERNAL,MOBILE,PL,CP00000143,US,RETAIL_PREMIUM,MEDIUM,False,False,0.21,3,4683,6,7748,1
T000000169,2025-11-21T17:53:23Z,C000028,AC00000053,3144,PLN,SEPA_CREDIT,MOBILE,PL,CP00000254,NL,RETAIL_STANDARD,MEDIUM,False,False,0.68,24,70559,70,168761,20
T000000170,2025-11-09T14:28:56Z,C000055,AC00000011,4004,EUR,INTERNAL,INTERNET,PL,CP00000234,PL,RETAIL_STANDARD,HIGH,False,False,0.45,18,86362,36,401276,14
T000000171,2025-12-08T09:35:06Z,C000011,AC00000004,2914,EUR,CARD_POS,MOBILE,PL,CP00000321,NL,RETAIL_PREMIUM,LOW,False,False,0.04,1,2914,4,6734,1
T000000172,2025-12-01T02:09:47Z,C000001,AC00000001,543,USD,CARD_POS,INTERNET,PL,CP00000176,AE,RETAIL_STANDARD,LOW,False,False,0.03,3,1629,8,2059,1
T000000173,2025-11-18T14:57:05Z,C000025,AC00000050,635,PLN,INTERNAL,MOBILE,PL,CP00000329,US,RETAIL_PREMIUM,MEDIUM,False,False,0.18,0,635,4,1350,5
T000000174,2025-11-14T00:56:55Z,C000040,AC00000044,28168,EUR,SWIFT_IN,BRANCH,PL,CP00000112,PL,SME,MEDIUM,False,False,0.45,1,59960,5,155597,6
T000000175,2025-11-29T08:04:50Z,C000019,AC00000050,101298,USD,SWIFT_IN,INTERNET,PL,CP00000014,AE,SME,HIGH,False,False,0.53,2,132514,6,300049,7
T000000176,2025-11-12T05:11:35Z,C000057,AC00000001,65703,EUR,SWIFT_OUT,INTERNET,PL,CP00000163,DE,SME,HIGH,False,False,0.91,3,101716,4,268946,2
T000000177,2025-11-22T04:24:14Z,C000019,AC00000041,29225,USD,SWIFT_OUT,BRANCH,PL,CP00000257,AE,RETAIL_PREMIUM,HIGH,True,False,0.63,3,49735,4,154245,11
T000000178,2025-12-04T15:36:57Z,C000035,AC00000021,44587,EUR,SWIFT_OUT,INTERNET,PL,CP00000301,US,RETAIL_PREMIUM,HIGH,True,False,0.95,5,73263,9,237862,14
T000000179,2025-11-29T08:07:32Z,C000004,AC00000020,769,USD,CARD_POS,INTERNET,PL,CP00000337,US,RETAIL_PREMIUM,MEDIUM,False,False,0.05,0,769,0,1857,1
T000000180,2025-12-03T19:44:39Z,C000047,AC00000057,1808,PLN,INTERNAL,MOBILE,PL,CP00000016,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.13,2,3616,6,4077,5
T000000181,2025-12-07T06:35:54Z,C000011,AC00000024,471,PLN,CARD_POS,MOBILE,PL,CP00000131,AE,RETAIL_STANDARD,LOW,False,False,0.12,0,471,1,1168,1
T000000182,2025-11-13T16:28:28Z,C000060,AC00000055,2974,PLN,INTERNAL,INTERNET,PL,CP00000284,AE,RETAIL_PREMIUM,LOW,False,False,0.15,3,8922,4,14664,4
T000000183,2025-11-30T11:52:35Z,C000012,AC00000015,332,USD,SEPA_CREDIT,MOBILE,PL,CP00000024,GB,RETAIL_PREMIUM,LOW,False,False,0.1,3,996,5,2536,3
T000000184,2025-12-04T21:01:26Z,C000048,AC00000040,2473,PLN,CARD_POS,MOBILE,PL,CP00000238,NL,RETAIL_STANDARD,MEDIUM,False,False,0.02,3,7419,4,18287,5
T000000185,2025-11-29T10:18:29Z,C000061,AC00000022,1309,PLN,SEPA_CREDIT,INTERNET,PL,CP00000337,GB,RETAIL_STANDARD,LOW,False,False,0.18,0,1309,1,2696,2
T000000186,2025-12-08T18:23:11Z,C000058,AC00000055,1575,USD,INTERNAL,MOBILE,PL,CP00000212,US,RETAIL_PREMIUM,LOW,False,False,0.15,3,4725,8,5527,1
T000000187,2025-11-30T14:43:04Z,C000016,AC00000019,1659,EUR,CARD_POS,MOBILE,PL,CP00000162,AE,RETAIL_STANDARD,LOW,False,False,0.05,2,3318,4,6322,2
T000000188,2025-11-23T21:23:32Z,C000027,AC00000008,900,USD,CARD_POS,MOBILE,PL,CP00000184,AE,RETAIL_PREMIUM,LOW,False,False,0.06,3,2700,5,5202,1
T000000189,2025-11-13T13:16:47Z,C000032,AC00000046,46379,EUR,SEPA_CREDIT,INTERNET,PL,CP00000263,PL,RETAIL_PREMIUM,HIGH,True,False,0.64,2,58445,4,92208,9
T000000190,2025-11-12T10:23:39Z,C000008,AC00000029,3781,PLN,SEPA_CREDIT,MOBILE,PL,CP00000102,AE,RETAIL_STANDARD,MEDIUM,False,False,0.42,29,117819,80,265342,23
T000000191,2025-12-04T14:38:52Z,C000012,AC00000043,21637,PLN,SWIFT_IN,INTERNET,PL,CP00000022,GB,RETAIL_PREMIUM,HIGH,False,False,0.52,1,51630,4,141080,7
T000000192,2025-11-18T02:11:51Z,C000020,AC00000005,1056,USD,SEPA_CREDIT,MOBILE,PL,CP00000318,UA,RETAIL_STANDARD,MEDIUM,False,False,0.1,2,2112,5,3852,5
T000000193,2025-11-30T05:06:11Z,C000032,AC00000003,2014,EUR,SEPA_CREDIT,INTERNET,PL,CP00000366,NL,RETAIL_PREMIUM,LOW,False,False,0.02,3,6042,5,17070,5
T000000194,2025-11-09T20:11:14Z,C000008,AC00000061,91544,USD,SWIFT_IN,INTERNET,PL,CP00000184,AE,SME,HIGH,False,False,0.86,1,225287,1,421688,4
T000000195,2025-11-14T18:34:17Z,C000041,AC00000046,6238,USD,SEPA_CREDIT,INTERNET,PL,CP00000015,US,RETAIL_STANDARD,HIGH,False,False,0.32,28,205932,74,499654,11
T000000196,2025-11-28T17:55:31Z,C000003,AC00000062,875,PLN,CARD_POS,MOBILE,PL,CP00000170,UA,RETAIL_STANDARD,LOW,False,False,0.2,1,875,3,2129,3
T000000197,2025-12-06T23:14:38Z,C000010,AC00000048,5300,USD,CARD_POS,INTERNET,PL,CP00000340,GB,RETAIL_PREMIUM,HIGH,False,False,0.4,12,59442,42,143216,10
T000000198,2025-12-02T08:18:12Z,C000046,AC00000029,559,USD,INTERNAL,BRANCH,PL,CP00000302,AE,SME,MEDIUM,False,False,0.59,22,12577,86,39970,3
T000000199,2025-12-05T08:13:06Z,C000029,AC00000014,368,EUR,INTERNAL,MOBILE,PL,CP00000073,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.01,1,368,3,1091,2
T000000200,2025-12-01T12:25:37Z,C000045,AC00000033,247,PLN,SEPA_CREDIT,INTERNET,PL,CP00000369,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.14,3,741,6,1826,2
T000000201,2025-11-25T07:00:18Z,C000029,AC00000021,186,EUR,CARD_POS,INTERNET,PL,CP00000038,AE,RETAIL_STANDARD,MEDIUM,False,False,0.05,2,372,2,609,1
T000000202,2025-12-09T13:20:55Z,C000044,AC00000062,2727,USD,CARD_POS,MOBILE,PL,CP00000016,GB,RETAIL_PREMIUM,LOW,False,False,0.24,1,2727,5,7579,2
T000000203,2025-11-27T05:37:27Z,C000034,AC00000037,253,EUR,CARD_POS,MOBILE,PL,CP00000122,PL,RETAIL_PREMIUM,LOW,False,False,0.11,3,759,7,1593,4
T000000204,2025-12-01T08:43:03Z,C000062,AC00000026,749,PLN,SEPA_CREDIT,INTERNET,PL,CP00000014,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.22,2,1498,2,2916,1
T000000205,2025-11-30T05:46:11Z,C000050,AC00000024,814,EUR,SEPA_CREDIT,MOBILE,PL,CP00000196,NL,RETAIL_PREMIUM,LOW,False,False,0.05,3,2442,3,3727,4
T000000206,2025-11-12T13:04:45Z,C000045,AC00000053,22993,USD,SEPA_CREDIT,INTERNET,PL,CP00000117,UA,RETAIL_PREMIUM,HIGH,False,False,0.9,3,51219,6,151016,8
T000000207,2025-11-26T06:45:22Z,C000067,AC00000019,1916,PLN,INTERNAL,INTERNET,PL,CP00000388,GB,RETAIL_STANDARD,MEDIUM,False,False,0.8,16,36445,38,86686,18
T000000208,2025-12-08T12:23:55Z,C000012,AC00000050,1385,USD,INTERNAL,POS,PL,CP00000204,UA,RETAIL_PREMIUM,LOW,False,False,0.11,2,2770,6,5308,1
T000000209,2025-11-28T07:10:24Z,C000013,AC00000014,1221,USD,INTERNAL,POS,PL,CP00000400,PL,RETAIL_PREMIUM,LOW,False,False,0.05,2,2442,5,3732,4
T000000210,2025-11-29T08:07:09Z,C000052,AC00000005,1023,EUR,SEPA_CREDIT,MOBILE,PL,CP00000170,US,RETAIL_PREMIUM,MEDIUM,False,False,0.08,0,1023,5,1995,3
T000000211,2025-12-06T13:32:05Z,C000030,AC00000018,6840,EUR,INTERNAL,INTERNET,PL,CP00000381,GB,RETAIL_STANDARD,HIGH,False,False,0.74,26,161437,62,615872,7
T000000212,2025-12-06T23:34:21Z,C000008,AC00000066,6312,PLN,INTERNAL,MOBILE,PL,CP00000034,NL,RETAIL_STANDARD,MEDIUM,False,False,0.8,38,230586,97,1050062,23
T000000213,2025-11-23T11:47:58Z,C000047,AC00000026,1951,EUR,CARD_POS,INTERNET,PL,CP00000189,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.05,3,5853,8,16658,1
T000000214,2025-11-28T06:01:56Z,C000045,AC00000045,47144,PLN,SWIFT_OUT,INTERNET,PL,CP00000133,US,RETAIL_PREMIUM,HIGH,True,False,0.7,0,60583,6,98394,12
T000000215,2025-11-09T10:16:58Z,C000061,AC00000017,84,USD,INTERNAL,POS,PL,CP00000089,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.22,1,84,3,186,3
T000000216,2025-11-23T19:08:01Z,C000028,AC00000060,42868,EUR,SEPA_CREDIT,BRANCH,PL,CP00000347,UA,HNWI,HIGH,True,False,0.78,3,67923,3,188743,13
T000000217,2025-11-18T09:16:56Z,C000042,AC00000036,2718,EUR,CARD_POS,POS,PL,CP00000336,US,RETAIL_PREMIUM,MEDIUM,False,False,0.17,2,5436,3,7066,2
T000000218,2025-11-30T04:04:03Z,C000038,AC00000034,6535,EUR,CARD_POS,MOBILE,PL,CP00000208,GB,RETAIL_PREMIUM,HIGH,False,False,0.6,8,54016,54,240265,15
T000000219,2025-12-06T09:54:06Z,C000072,AC00000024,1548,EUR,CARD_POS,INTERNET,PL,CP00000050,GB,RETAIL_STANDARD,MEDIUM,False,False,0.51,22,37123,67,159211,10
T000000220,2025-11-19T01:16:04Z,C000043,AC00000048,4299,EUR,INTERNAL,INTERNET,PL,CP00000300,NL,RETAIL_STANDARD,MEDIUM,False,False,0.82,13,55228,63,207144,24
T000000221,2025-11-19T00:59:58Z,C000007,AC00000020,1726,PLN,CARD_POS,INTERNET,PL,CP00000103,NL,RETAIL_PREMIUM,LOW,False,False,0.09,3,5178,4,8454,2
T000000222,2025-11-23T19:55:03Z,C000027,AC00000022,2055,USD,SEPA_CREDIT,INTERNET,PL,CP00000392,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.01,0,2055,1,4580,4
T000000223,2025-12-02T23:32:35Z,C000002,AC00000042,2821,USD,INTERNAL,INTERNET,PL,CP00000098,PL,RETAIL_PREMIUM,LOW,False,False,0.03,0,2821,5,6959,2
T000000224,2025-11-18T16:02:23Z,C000009,AC00000006,2181,EUR,SEPA_CREDIT,INTERNET,PL,CP00000149,GB,RETAIL_PREMIUM,LOW,False,False,0.05,2,4362,5,12108,2
T000000225,2025-12-05T00:38:45Z,C000003,AC00000030,15840,PLN,SWIFT_OUT,BRANCH,PL,CP00000373,DE,HNWI,HIGH,True,False,0.83,5,16187,13,31118,8
T000000226,2025-11-13T09:45:16Z,C000003,AC00000007,1869,USD,INTERNAL,MOBILE,PL,CP00000060,GB,RETAIL_STANDARD,LOW,False,False,0.08,3,5607,3,11744,4
T000000227,2025-12-01T04:54:09Z,C000035,AC00000018,82054,EUR,SWIFT_IN,INTERNET,PL,CP00000426,PL,RETAIL_PREMIUM,HIGH,False,False,0.42,0,116849,0,262513,4
T000000228,2025-11-16T03:27:33Z,C000043,AC00000031,414,PLN,CARD_POS,POS,PL,CP00000007,US,RETAIL_STANDARD,LOW,False,False,0.23,0,414,4,967,2
T000000229,2025-11-23T20:44:12Z,C000034,AC00000060,37898,PLN,SWIFT_IN,INTERNET,PL,CP00000052,AE,SME,MEDIUM,True,False,0.48,0,86345,2,233338,6
T000000230,2025-11-19T22:58:33Z,C000057,AC00000035,59921,USD,SWIFT_IN,BRANCH,PL,CP00000048,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.78,1,70152,4,206489,5
T000000231,2025-12-09T15:45:44Z,C000014,AC00000054,2380,USD,INTERNAL,MOBILE,PL,CP00000248,AE,RETAIL_STANDARD,MEDIUM,False,False,0.23,3,7140,4,15869,3
T000000232,2025-11-23T02:00:13Z,C000006,AC00000009,100,EUR,INTERNAL,POS,PL,CP00000336,NL,RETAIL_STANDARD,MEDIUM,False,False,0.17,1,100,6,274,5
T000000233,2025-11-21T09:18:42Z,C000050,AC00000020,273,USD,SEPA_CREDIT,INTERNET,PL,CP00000457,UA,RETAIL_STANDARD,LOW,False,False,0.19,0,273,5,783,5
T000000234,2025-11-19T20:05:10Z,C000007,AC00000065,1600,PLN,INTERNAL,INTERNET,PL,CP00000282,US,RETAIL_STANDARD,MEDIUM,False,False,0.12,3,4800,4,5556,4
T000000235,2025-11-25T09:44:50Z,C000003,AC00000014,2332,EUR,INTERNAL,INTERNET,PL,CP00000212,PL,RETAIL_STANDARD,MEDIUM,False,False,0.24,0,2332,0,6024,5
T000000236,2025-11-10T18:04:30Z,C000059,AC00000043,2507,USD,CARD_POS,MOBILE,PL,CP00000393,UA,RETAIL_STANDARD,LOW,False,False,0.09,3,7521,8,17406,4
T000000237,2025-12-09T20:35:22Z,C000071,AC00000067,875,EUR,INTERNAL,INTERNET,PL,CP00000360,PL,RETAIL_STANDARD,MEDIUM,False,False,0.37,16,13957,71,59003,18
T000000238,2025-11-16T02:35:57Z,C000025,AC00000044,5047,PLN,SEPA_CREDIT,INTERNET,PL,CP00000388,GB,HNWI,HIGH,True,False,0.8,5,9273,14,16766,10
T000000239,2025-12-09T01:43:01Z,C000075,AC00000062,2883,USD,SEPA_CREDIT,POS,PL,CP00000400,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.11,1,2883,6,7583,1
T000000240,2025-12-01T18:59:49Z,C000036,AC00000051,32481,EUR,SEPA_CREDIT,INTERNET,PL,CP00000151,GB,SME,MEDIUM,False,False,0.56,1,52590,5,102464,6
T000000241,2025-11-30T14:47:21Z,C000023,AC00000065,1370,USD,INTERNAL,POS,PL,CP00000356,US,RETAIL_PREMIUM,MEDIUM,False,False,0.22,0,1370,2,2910,5
T000000242,2025-11-10T04:59:27Z,C000014,AC00000004,2795,EUR,SEPA_CREDIT,POS,PL,CP00000075,PL,RETAIL_PREMIUM,LOW,False,False,0.21,0,2795,1,4287,2
T000000243,2025-11-18T17:23:10Z,C000070,AC00000005,28432,EUR,SEPA_CREDIT,INTERNET,PL,CP00000417,GB,RETAIL_PREMIUM,HIGH,False,False,0.83,1,60094,5,125195,5
T000000244,2025-12-10T06:03:40Z,C000007,AC00000002,96338,USD,SEPA_CREDIT,INTERNET,PL,CP00000129,DE,RETAIL_PREMIUM,HIGH,False,False,0.78,3,216276,5,569381,4
T000000245,2025-11-15T04:40:02Z,C000016,AC00000049,2329,PLN,CARD_POS,INTERNET,PL,CP00000220,NL,RETAIL_PREMIUM,LOW,False,False,0.02,2,4658,3,6157,3
T000000246,2025-11-28T11:48:37Z,C000081,AC00000079,39530,USD,SWIFT_OUT,INTERNET,PL,CP00000155,GB,HNWI,HIGH,True,False,0.63,4,53685,9,151042,5
T000000247,2025-11-15T22:02:32Z,C000043,AC00000047,2582,EUR,CARD_POS,POS,PL,CP00000112,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.07,3,7746,7,20506,1
T000000248,2025-12-09T08:34:24Z,C000032,AC00000006,64987,USD,SEPA_CREDIT,BRANCH,PL,CP00000454,NL,RETAIL_PREMIUM,HIGH,True,False,0.89,0,102602,4,265325,1
T000000249,2025-11-25T12:57:25Z,C000013,AC00000022,2617,USD,INTERNAL,INTERNET,PL,CP00000274,PL,RETAIL_STANDARD,LOW,False,False,0.14,0,2617,1,6125,2
T000000250,2025-12-03T01:48:19Z,C000083,AC00000010,694,USD,INTERNAL,INTERNET,PL,CP00000352,DE,RETAIL_STANDARD,MEDIUM,False,False,0.85,35,26397,47,59724,6
T000000251,2025-11-24T08:54:15Z,C000052,AC00000056,2807,EUR,CARD_POS,POS,PL,CP00000009,GB,RETAIL_STANDARD,LOW,False,False,0.1,0,2807,4,2840,5
T000000252,2025-11-18T20:55:50Z,C000078,AC00000012,1612,EUR,INTERNAL,MOBILE,PL,CP00000392,GB,RETAIL_STANDARD,MEDIUM,False,False,0.2,3,4836,8,5134,2
T000000253,2025-11-19T09:02:37Z,C000019,AC00000039,6474,USD,INTERNAL,MOBILE,PL,CP00000455,AE,RETAIL_STANDARD,MEDIUM,False,False,0.64,29,222095,39,812994,22
T000000254,2025-11-26T13:03:29Z,C000040,AC00000027,1458,USD,CARD_POS,MOBILE,PL,CP00000380,US,RETAIL_STANDARD,LOW,False,False,0.16,1,1458,4,4098,5
T000000255,2025-11-12T16:33:42Z,C000086,AC00000073,2298,PLN,INTERNAL,MOBILE,PL,CP00000436,AE,RETAIL_PREMIUM,LOW,False,False,0.06,3,6894,8,14472,3
T000000256,2025-12-09T22:00:17Z,C000046,AC00000017,52373,USD,SEPA_CREDIT,BRANCH,PL,CP00000241,PL,SME,HIGH,False,False,0.93,0,123085,2,274330,6
T000000257,2025-11-19T18:55:18Z,C000029,AC00000083,1522,EUR,SEPA_CREDIT,INTERNET,PL,CP00000284,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.13,1,1522,6,3753,4
T000000258,2025-11-30T08:02:43Z,C000011,AC00000036,2616,PLN,INTERNAL,POS,PL,CP00000202,NL,RETAIL_STANDARD,MEDIUM,False,False,0.19,0,2616,5,3010,1
T000000259,2025-11-11T06:02:30Z,C000034,AC00000070,658,USD,INTERNAL,INTERNET,PL,CP00000484,US,RETAIL_STANDARD,MEDIUM,False,False,0.13,2,1316,5,1903,5
T000000260,2025-11-21T04:14:32Z,C000002,AC00000085,2155,PLN,INTERNAL,POS,PL,CP00000170,AE,RETAIL_STANDARD,MEDIUM,False,False,0.24,1,2155,4,2841,5
T000000261,2025-12-04T03:42:48Z,C000030,AC00000009,225,EUR,SEPA_CREDIT,INTERNET,PL,CP00000379,DE,RETAIL_PREMIUM,LOW,False,False,0.02,1,225,5,633,3
T000000262,2025-11-13T04:56:29Z,C000082,AC00000036,86349,USD,SEPA_CREDIT,BRANCH,PL,CP00000270,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.59,1,135135,4,276749,2
T000000263,2025-11-25T03:30:43Z,C000078,AC00000001,12853,USD,SWIFT_OUT,INTERNET,PL,CP00000143,GB,HNWI,HIGH,True,False,0.85,1,13843,11,30482,5
T000000264,2025-11-19T14:05:07Z,C000062,AC00000087,2469,EUR,CARD_POS,MOBILE,PL,CP00000491,DE,RETAIL_STANDARD,LOW,False,False,0.04,1,2469,6,6584,1
T000000265,2025-12-08T06:47:40Z,C000019,AC00000008,2166,PLN,INTERNAL,POS,PL,CP00000265,DE,RETAIL_PREMIUM,LOW,False,False,0.06,3,6498,7,19094,1
T000000266,2025-11-25T03:29:45Z,C000022,AC00000029,91368,EUR,SWIFT_IN,INTERNET,PL,CP00000147,AE,SME,HIGH,False,False,0.46,1,176780,5,335312,6
T000000267,2025-12-07T04:19:19Z,C000088,AC00000054,1999,PLN,CARD_POS,INTERNET,PL,CP00000099,DE,RETAIL_STANDARD,LOW,False,False,0.23,0,1999,4,4011,1
T000000268,2025-11-30T01:40:09Z,C000067,AC00000054,4840,EUR,SEPA_CREDIT,MOBILE,PL,CP00000045,US,RETAIL_PREMIUM,MEDIUM,False,False,0.45,33,142437,73,622259,17
T000000269,2025-12-08T13:00:38Z,C000037,AC00000077,2048,USD,INTERNAL,MOBILE,PL,CP00000419,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.71,6,13316,66,26916,21
T000000270,2025-11-20T13:50:22Z,C000020,AC00000055,2245,USD,INTERNAL,INTERNET,PL,CP00000260,NL,RETAIL_STANDARD,MEDIUM,False,False,0.14,3,6735,7,11660,3
T000000271,2025-11-14T23:26:16Z,C000072,AC00000072,90713,EUR,SEPA_CREDIT,INTERNET,PL,CP00000260,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.68,2,196057,5,510468,2
T000000272,2025-12-05T06:00:17Z,C000079,AC00000090,3687,USD,SEPA_CREDIT,MOBILE,PL,CP00000054,DE,RETAIL_STANDARD,HIGH,False,False,0.43,6,24815,25,84743,24
T000000273,2025-11-10T23:57:06Z,C000052,AC00000079,2964,USD,CARD_POS,MOBILE,PL,CP00000534,NL,RETAIL_PREMIUM,LOW,False,False,0.02,0,2964,1,6759,4
T000000274,2025-11-25T18:23:37Z,C000079,AC00000022,46359,USD,SWIFT_IN,BRANCH,PL,CP00000037,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.81,0,114203,0,342063,7
T000000275,2025-11-12T05:58:08Z,C000037,AC00000072,1182,USD,SEPA_CREDIT,POS,PL,CP00000357,NL,RETAIL_STANDARD,MEDIUM,False,False,0.05,1,1182,5,3458,4
T000000276,2025-11-26T12:35:39Z,C000065,AC00000038,2152,EUR,SEPA_CREDIT,POS,PL,CP00000120,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.15,2,4304,6,11303,5
T000000277,2025-12-03T22:19:32Z,C000059,AC00000088,1452,EUR,CARD_POS,MOBILE,PL,CP00000029,GB,RETAIL_PREMIUM,HIGH,False,False,0.87,22,26418,72,115340,12
